# P (Pa)	T (K)	rho (kg/m3)	ad_grad
2.157197043287e+09	3.674661940737e+03	1.051829118975e+02	2.077802571894e-01
2.157197043287e+09	3.760545399658e+03	1.035194940476e+02	2.053609187394e-01
2.157197043287e+09	3.848436109487e+03	1.019143918765e+02	2.019864425556e-01
2.157197043287e+09	3.938380983288e+03	1.003532615566e+02	1.981786572013e-01
2.157197043287e+09	4.030428030568e+03	9.881872931182e+01	1.945463815528e-01
2.157197043287e+09	4.124626382901e+03	9.729761257513e+01	1.915541765828e-01
2.157197043287e+09	4.221026320157e+03	9.578489813481e+01	1.893940751289e-01
2.157197043287e+09	4.319679297334e+03	9.428296002676e+01	1.880085293980e-01
2.157197043287e+09	4.420637972029e+03	9.279922599579e+01	1.871626112074e-01
2.157197043287e+09	4.523956232538e+03	9.134261789848e+01	1.865551533648e-01
2.157197043287e+09	4.629689226627e+03	8.991902162278e+01	1.859607132959e-01
2.157197043287e+09	4.737893390963e+03	8.852883886802e+01	1.853051815530e-01
2.157197043287e+09	4.848626481239e+03	8.716747544330e+01	1.846478534434e-01
2.157197043287e+09	4.961947603003e+03	8.582677673996e+01	1.841333617579e-01
2.157197043287e+09	5.077917243205e+03	8.449722474604e+01	1.839194433429e-01
2.157197043287e+09	5.196597302486e+03	8.317072931126e+01	1.840864955750e-01
2.157197043287e+09	5.318051128214e+03	8.184215018265e+01	1.845916235807e-01
2.157197043287e+09	5.442343548300e+03	8.050909417221e+01	1.852829281014e-01
2.157197043287e+09	5.569540905800e+03	7.917118771985e+01	1.859345593168e-01
2.157197043287e+09	5.699711094326e+03	7.782893407442e+01	1.862996192045e-01
2.157197043287e+09	5.832923594286e+03	7.648225646648e+01	1.861768613338e-01
2.157197043287e+09	5.969249509971e+03	7.512976653686e+01	1.854488049202e-01
2.157197043287e+09	6.108761607505e+03	7.376897737422e+01	1.840823954335e-01
2.157197043287e+09	6.251534353690e+03	7.239680256876e+01	1.821192310551e-01
2.157197043287e+09	6.397643955748e+03	7.101028412783e+01	1.796577821528e-01
2.157197043287e+09	6.547168402005e+03	6.960748082804e+01	1.768286352551e-01
2.157197043287e+09	6.700187503510e+03	6.818791378258e+01	1.737773699849e-01
2.157197043287e+09	6.856782936642e+03	6.675245416849e+01	1.706569574993e-01
2.157197043287e+09	7.017038286704e+03	6.530301408888e+01	1.676191295806e-01
2.157197043287e+09	7.181039092537e+03	6.384205839202e+01	1.648027676356e-01
2.157197043287e+09	7.348872892180e+03	6.237198635974e+01	1.623206669624e-01
2.157197043287e+09	7.520629269592e+03	6.089482063449e+01	1.602543796050e-01
2.157197043287e+09	7.696399902471e+03	5.941226671643e+01	1.586589566701e-01
2.157197043287e+09	7.876278611187e+03	5.792587351471e+01	1.575724201216e-01
2.157197043287e+09	8.060361408861e+03	5.643727303653e+01	1.570301590340e-01
2.157197043287e+09	8.248746552615e+03	5.494847134229e+01	1.570819992860e-01
2.157197043287e+09	8.441534596013e+03	5.346197635902e+01	1.577959572148e-01
2.157197043287e+09	8.638828442740e+03	5.198073501595e+01	1.592463635533e-01
2.157197043287e+09	8.840733401525e+03	5.050800362077e+01	1.614951120458e-01
2.157197043287e+09	9.047357242349e+03	4.904715645319e+01	1.645660207329e-01
2.157197043287e+09	9.258810253974e+03	4.760145069100e+01	1.684160405022e-01
2.157197043287e+09	9.475205302807e+03	4.617388896152e+01	1.729269989860e-01
2.157197043287e+09	9.696657893146e+03	4.476719128292e+01	1.779209458559e-01
2.157197043287e+09	9.923286228833e+03	4.338379234979e+01	1.831869917528e-01
2.157197043287e+09	1.015521127635e+04	4.202585832404e+01	1.885202864164e-01
2.157197043287e+09	1.039255682937e+04	4.069532123800e+01	1.937683882043e-01
2.157197043287e+09	1.063544957486e+04	3.939390150897e+01	1.988529870929e-01
2.157197043287e+09	1.088401916069e+04	3.812312074366e+01	2.037647023888e-01
2.157197043287e+09	1.113839826483e+04	3.688432871805e+01	2.085486847188e-01
2.157197043287e+09	1.139872266616e+04	3.567875133899e+01	2.132814248479e-01
2.157197043287e+09	1.166513131698e+04	3.450754921062e+01	2.180405313927e-01
2.157197043287e+09	1.193776641714e+04	3.337182242477e+01	2.228826949380e-01
2.157197043287e+09	1.221677348997e+04	3.227255853592e+01	2.278293936187e-01
2.157197043287e+09	1.250230145991e+04	3.121055818787e+01	2.328502139294e-01
2.157197043287e+09	1.279450273208e+04	3.018633879648e+01	2.378421340700e-01
2.157197043287e+09	1.309353327354e+04	2.920003065724e+01	2.426106174970e-01
2.157197043287e+09	1.339955269659e+04	2.825134178939e+01	2.468799969247e-01
2.157197043287e+09	1.371272434398e+04	2.733959548303e+01	2.503357566258e-01
2.157197043287e+09	1.403321537605e+04	2.646380464374e+01	2.526877327615e-01
2.157197043287e+09	1.436119685999e+04	2.562278633657e+01	2.537569738322e-01
2.157197043287e+09	1.469684386112e+04	2.481530054148e+01	2.535703699560e-01
2.157197043287e+09	1.504033553638e+04	2.404011841727e+01	2.523816417236e-01
2.157197043287e+09	1.539185522990e+04	2.329602274468e+01	2.506170672146e-01
2.157197043287e+09	1.575159057092e+04	2.258179232717e+01	2.487841618930e-01
2.157197043287e+09	1.611973357388e+04	2.189617264307e+01	2.473401723663e-01
2.157197043287e+09	1.649648074098e+04	2.123783839408e+01	2.465420948529e-01
2.157197043287e+09	1.688203316700e+04	2.060538149927e+01	2.463910072704e-01
2.157197043287e+09	1.727659664669e+04	1.999732175256e+01	2.466672120079e-01
2.157197043287e+09	1.768038178457e+04	1.941212064854e+01	2.469999834557e-01
2.157197043287e+09	1.809360410739e+04	1.884819627207e+01	2.469729857853e-01
2.157197043287e+09	1.851648417912e+04	1.830394035678e+01	2.462490772277e-01
2.157197043287e+09	1.894924771874e+04	1.777774264062e+01	2.446291767205e-01
2.157197043287e+09	1.939212572066e+04	1.726802215972e+01	2.420522183280e-01
2.157197043287e+09	1.984535457806e+04	1.677326282139e+01	2.385811222918e-01
2.157197043287e+09	2.030917620905e+04	1.629205299941e+01	2.343764347340e-01
2.157197043287e+09	2.078383818580e+04	1.582312534014e+01	2.296606014406e-01
2.157197043287e+09	2.126959386669e+04	1.536538277547e+01	2.246920044261e-01
2.157197043287e+09	2.176670253153e+04	1.491791001023e+01	2.197447843112e-01
2.157197043287e+09	2.227542952000e+04	1.447997429522e+01	2.150817372338e-01
2.157197043287e+09	2.279604637319e+04	1.405101265629e+01	2.109176457761e-01
2.157197043287e+09	2.332883097864e+04	1.363060831178e+01	2.073803622400e-01
2.157197043287e+09	2.387406771861e+04	1.321847584687e+01	2.045004690983e-01
2.157197043287e+09	2.443204762186e+04	1.281444919997e+01	2.022269375817e-01
2.157197043287e+09	2.500306851906e+04	1.241845769068e+01	2.004554563418e-01
2.157197043287e+09	2.558743520169e+04	1.203048566174e+01	1.990708399120e-01
2.157197043287e+09	2.618545958474e+04	1.165052395249e+01	1.979950270457e-01
2.157197043287e+09	2.679746087326e+04	1.127855071848e+01	1.972041872900e-01
2.157197043287e+09	2.742376573265e+04	1.091453488704e+01	1.967202804023e-01
2.157197043287e+09	2.806470846310e+04	1.055844259335e+01	1.965944889188e-01
2.157197043287e+09	2.872063117798e+04	1.021024522041e+01	1.968824418219e-01
2.157197043287e+09	2.939188398647e+04	9.869928273405e+00	1.976164300348e-01
2.157197043287e+09	3.007882518043e+04	9.537498049310e+00	1.987958039755e-01
2.157197043287e+09	3.078182142565e+04	9.212986522820e+00	2.003919173109e-01
2.157197043287e+09	3.150124795755e+04	8.896455717992e+00	2.023576959454e-01
2.157197043287e+09	3.223748878149e+04	8.588001347820e+00	2.046419144179e-01
2.157197043287e+09	3.299093687771e+04	8.287754077554e+00	2.072050359816e-01
2.157197043287e+09	3.376199441111e+04	7.995873988412e+00	2.100244868709e-01
2.157197043287e+09	3.455107294592e+04	7.712537861844e+00	2.130917284594e-01
2.157197043287e+09	3.535859366535e+04	7.437919614615e+00	2.164066696810e-01
2.157197043287e+09	3.618498759643e+04	7.172162488804e+00	2.199693354506e-01
2.157197043287e+09	3.703069584005e+04	6.915349374389e+00	2.237708740255e-01
2.157197043287e+09	3.789616980645e+04	6.667494182893e+00	2.277914369884e-01
2.157197043287e+09	3.878187145611e+04	6.428549545689e+00	2.320033434208e-01
2.157197043287e+09	3.968827354637e+04	6.198420966427e+00	2.363762375109e-01
2.157197043287e+09	4.061585988377e+04	5.976987924734e+00	2.408843581165e-01
2.157197043287e+09	4.156512558226e+04	5.764126488757e+00	2.455139388157e-01
2.157197043287e+09	4.253657732750e+04	5.559714785958e+00	2.502641332775e-01
2.157197043287e+09	4.353073364732e+04	5.363625631955e+00	2.551428517453e-01
2.157197043287e+09	4.454812518845e+04	5.175714184341e+00	2.601601192109e-01
2.157197043287e+09	4.558929499981e+04	4.995800196189e+00	2.653186704006e-01
2.157197043287e+09	4.665479882234e+04	4.823650174468e+00	2.706042794253e-01
2.157197043287e+09	4.774520538566e+04	4.658976436165e+00	2.759838501827e-01
2.157197043287e+09	4.886109671160e+04	4.501448947676e+00	2.814093200343e-01
2.157197043287e+09	5.000306842491e+04	4.350713173053e+00	2.868241775049e-01
2.157197043287e+09	5.117173007115e+04	4.206414504222e+00	2.921728852500e-01
2.157197043287e+09	5.236770544205e+04	4.068223667368e+00	2.974109491328e-01
2.157197043287e+09	5.359163290849e+04	3.935845905876e+00	3.025085267802e-01
2.157197043287e+09	5.484416576121e+04	3.809018494590e+00	3.074496409947e-01
2.157197043287e+09	5.612597255955e+04	3.687503252037e+00	3.122299861049e-01
2.157197043287e+09	5.743773748827e+04	3.571073329089e+00	3.168531995817e-01
2.157197043287e+09	5.878016072275e+04	3.459498725530e+00	3.213258917230e-01
2.157197043287e+09	6.015395880275e+04	3.352544214086e+00	3.256527482590e-01
2.157197043287e+09	6.155986501484e+04	3.249974938469e+00	3.298308498242e-01
2.157197043287e+09	6.299862978381e+04	3.151563500293e+00	3.338421285934e-01
2.157197043287e+09	6.447102107324e+04	3.057098217591e+00	3.376436621491e-01
2.157197043287e+09	6.597782479540e+04	2.966389696288e+00	3.411606048695e-01
2.157197043287e+09	6.751984523072e+04	2.879268463561e+00	3.442942528307e-01
2.157197043287e+09	6.909790545716e+04	2.795575088744e+00	3.469423077221e-01
2.157197043287e+09	7.071284778943e+04	2.715144488245e+00	3.490278235557e-01
2.157197043287e+09	7.236553422870e+04	2.637783498410e+00	3.505379614531e-01
2.157197043287e+09	7.405684692262e+04	2.563252539222e+00	3.515571664928e-01
2.157197043287e+09	7.578768863626e+04	2.491279136051e+00	3.522554762957e-01
2.157197043287e+09	7.755898323389e+04	2.421595099875e+00	3.528432438744e-01
2.157197043287e+09	7.937167617218e+04	2.353988500814e+00	3.535044214077e-01
2.157197043287e+09	8.122673500480e+04	2.288371865340e+00	3.543056283609e-01
2.157197043287e+09	8.312514989891e+04	2.224834928238e+00	3.551148177288e-01
2.157197043287e+09	8.506793416364e+04	2.163605561747e+00	3.556130555593e-01
2.157197043287e+09	8.705612479100e+04	2.104941123237e+00	3.553722286164e-01
2.157197043287e+09	8.909078300934e+04	2.048971653339e+00	3.539719697054e-01
2.157197043287e+09	9.117299484985e+04	1.995488974467e+00	3.511609758277e-01
2.157197043287e+09	9.330387172620e+04	1.943770938588e+00	3.470088020595e-01
2.157197043287e+09	9.548455102782e+04	1.892649466908e+00	3.419191694591e-01
2.157197043287e+09	9.771619672696e+04	1.840752780327e+00	3.365523950473e-01
2.157197043287e+09	1.000000000000e+05	1.786860045365e+00	3.317002520497e-01
2.267736835165e+09	1.000000000000e+02	2.869307344991e+02	1.984612282002e-01
2.267736835165e+09	1.023371798633e+02	2.738261321709e+02	3.492394154070e-01
2.267736835165e+09	1.047289838236e+02	2.643806128802e+02	4.295370081679e-01
2.267736835165e+09	1.071766885446e+02	2.579240159701e+02	4.550437325728e-01
2.267736835165e+09	1.096816005273e+02	2.538220070353e+02	4.404394574377e-01
2.267736835165e+09	1.122450568085e+02	2.514872074186e+02	3.991244474379e-01
2.267736835165e+09	1.148684256738e+02	2.503901481306e+02	3.429573106286e-01
2.267736835165e+09	1.175531073878e+02	2.500696124534e+02	2.820120705917e-01
2.267736835165e+09	1.203005349423e+02	2.501418134060e+02	2.243688127587e-01
2.267736835165e+09	1.231121748204e+02	2.503077113946e+02	1.759559502799e-01
2.267736835165e+09	1.259895277795e+02	2.503576099984e+02	1.404664216669e-01
2.267736835165e+09	1.289341296526e+02	2.501719696288e+02	1.193751790472e-01
2.267736835165e+09	1.319475521677e+02	2.497171447914e+02	1.120912771303e-01
2.267736835165e+09	1.350314037870e+02	2.490344751630e+02	1.162848722957e-01
2.267736835165e+09	1.381873305654e+02	2.482208371537e+02	1.284376530557e-01
2.267736835165e+09	1.414170170289e+02	2.473983835344e+02	1.446748360142e-01
2.267736835165e+09	1.447221870741e+02	2.466715869175e+02	1.619248587281e-01
2.267736835165e+09	1.481046048881e+02	2.460875306192e+02	1.789533763299e-01
2.267736835165e+09	1.515660758901e+02	2.456312654618e+02	1.963729751986e-01
2.267736835165e+09	1.551084476953e+02	2.452408898465e+02	2.160459978143e-01
2.267736835165e+09	1.587336111010e+02	2.448319126399e+02	2.401587139053e-01
2.267736835165e+09	1.624435010959e+02	2.443319538890e+02	2.699293820856e-01
2.267736835165e+09	1.662400978927e+02	2.437124975689e+02	3.044794013158e-01
2.267736835165e+09	1.701254279853e+02	2.429924168910e+02	3.408670891985e-01
2.267736835165e+09	1.741015652304e+02	2.422261403164e+02	3.747966975147e-01
2.267736835165e+09	1.781706319546e+02	2.414846520158e+02	4.017006075341e-01
2.267736835165e+09	1.823348000868e+02	2.408285411405e+02	4.182363197437e-01
2.267736835165e+09	1.865962923182e+02	2.402836405202e+02	4.235987724087e-01
2.267736835165e+09	1.909573832878e+02	2.398383534905e+02	4.195676484145e-01
2.267736835165e+09	1.954204007974e+02	2.394524799899e+02	4.098457182950e-01
2.267736835165e+09	1.999877270535e+02	2.390714806234e+02	3.990105481505e-01
2.267736835165e+09	2.046617999392e+02	2.386467728648e+02	3.910341811218e-01
2.267736835165e+09	2.094451143151e+02	2.381539024523e+02	3.879606155138e-01
2.267736835165e+09	2.143402233515e+02	2.375945090513e+02	3.897585074772e-01
2.267736835165e+09	2.193497398905e+02	2.369899949284e+02	3.947810163725e-01
2.267736835165e+09	2.244763378413e+02	2.363713194519e+02	4.005166197312e-01
2.267736835165e+09	2.297227536071e+02	2.357645167068e+02	4.046626439643e-01
2.267736835165e+09	2.350917875457e+02	2.351779568341e+02	4.060783023782e-01
2.267736835165e+09	2.405863054644e+02	2.346012376919e+02	4.048885525335e-01
2.267736835165e+09	2.462092401495e+02	2.340099143967e+02	4.021700759151e-01
2.267736835165e+09	2.519635929317e+02	2.333730358743e+02	3.994470325797e-01
2.267736835165e+09	2.578524352884e+02	2.326637743495e+02	3.979781347462e-01
2.267736835165e+09	2.638789104829e+02	2.318687250637e+02	3.981401175549e-01
2.267736835165e+09	2.700462352421e+02	2.309889647253e+02	3.993840447826e-01
2.267736835165e+09	2.763577014736e+02	2.300371126946e+02	4.004735293229e-01
2.267736835165e+09	2.828166780230e+02	2.290324844410e+02	3.998623474260e-01
2.267736835165e+09	2.894266124717e+02	2.279941382396e+02	3.962252162741e-01
2.267736835165e+09	2.961910329773e+02	2.269347710364e+02	3.889166113944e-01
2.267736835165e+09	3.031135501568e+02	2.258598631520e+02	3.780231145899e-01
2.267736835165e+09	3.101978590138e+02	2.247691877802e+02	3.642238716676e-01
2.267736835165e+09	3.174477409109e+02	2.236593205163e+02	3.485584863054e-01
2.267736835165e+09	3.248670655878e+02	2.225272406335e+02	3.320926282957e-01
2.267736835165e+09	3.324597932271e+02	2.213734283784e+02	3.156223504119e-01
2.267736835165e+09	3.402299765678e+02	2.202022026787e+02	2.996166879543e-01
2.267736835165e+09	3.481817630689e+02	2.190208401681e+02	2.842595883913e-01
2.267736835165e+09	3.563193971229e+02	2.178381619679e+02	2.695280623905e-01
2.267736835165e+09	3.646472223213e+02	2.166625442960e+02	2.553102307280e-01
2.267736835165e+09	3.731696837733e+02	2.155002379570e+02	2.415137511873e-01
2.267736835165e+09	3.818913304782e+02	2.143551838992e+02	2.280979354106e-01
2.267736835165e+09	3.908168177536e+02	2.132294905657e+02	2.150812052662e-01
2.267736835165e+09	3.999509097204e+02	2.121242285289e+02	2.025475903275e-01
2.267736835165e+09	4.092984818452e+02	2.110405715666e+02	1.906522876646e-01
2.267736835165e+09	4.188645235435e+02	2.099807620409e+02	1.796229312645e-01
2.267736835165e+09	4.286541408421e+02	2.089482356960e+02	1.697523564538e-01
2.267736835165e+09	4.386725591048e+02	2.079474057459e+02	1.613840091941e-01
2.267736835165e+09	4.489251258219e+02	2.069833072398e+02	1.548894743872e-01
2.267736835165e+09	4.594173134636e+02	2.060610815328e+02	1.506361920679e-01
2.267736835165e+09	4.701547224022e+02	2.051853934901e+02	1.489428334295e-01
2.267736835165e+09	4.811430839003e+02	2.043598936442e+02	1.500193376534e-01
2.267736835165e+09	4.923882631707e+02	2.035865889485e+02	1.538885184554e-01
2.267736835165e+09	5.038962625065e+02	2.028650470800e+02	1.602854575536e-01
2.267736835165e+09	5.156732244855e+02	2.021914480136e+02	1.685371890844e-01
2.267736835165e+09	5.277254352484e+02	2.015580969909e+02	1.775135535655e-01
2.267736835165e+09	5.400593278542e+02	2.009541042495e+02	1.857535947434e-01
2.267736835165e+09	5.526814857145e+02	2.003667957400e+02	1.917037829545e-01
2.267736835165e+09	5.655986461065e+02	1.997837679971e+02	1.940558261133e-01
2.267736835165e+09	5.788177037701e+02	1.991956166810e+02	1.921861060502e-01
2.267736835165e+09	5.923457145876e+02	1.985979634697e+02	1.864564143364e-01
2.267736835165e+09	6.061898993498e+02	1.979912880851e+02	1.781146577244e-01
2.267736835165e+09	6.203576476104e+02	1.973797241185e+02	1.689895056169e-01
2.267736835165e+09	6.348565216305e+02	1.967691545969e+02	1.610304555257e-01
2.267736835165e+09	6.496942604146e+02	1.961645647403e+02	1.556865945850e-01
2.267736835165e+09	6.648787838417e+02	1.955679944900e+02	1.534467727977e-01
2.267736835165e+09	6.804181968927e+02	1.949784655589e+02	1.538725141795e-01
2.267736835165e+09	6.963207939764e+02	1.943926948797e+02	1.558491545550e-01
2.267736835165e+09	7.125950633568e+02	1.938062302011e+02	1.579771808167e-01
2.267736835165e+09	7.292496916841e+02	1.932150267471e+02	1.591098683690e-01
2.267736835165e+09	7.462935686310e+02	1.926166478874e+02	1.587571578690e-01
2.267736835165e+09	7.637357916378e+02	1.920102995562e+02	1.570845722208e-01
2.267736835165e+09	7.815856707684e+02	1.913964124748e+02	1.547487985505e-01
2.267736835165e+09	7.998527336797e+02	1.907759792362e+02	1.526382336529e-01
2.267736835165e+09	8.185467307069e+02	1.901496368241e+02	1.515151486703e-01
2.267736835165e+09	8.376776400683e+02	1.895169695164e+02	1.517485634911e-01
2.267736835165e+09	8.572556731909e+02	1.888764652138e+02	1.533104487783e-01
2.267736835165e+09	8.772912801613e+02	1.882257131146e+02	1.558728990157e-01
2.267736835165e+09	8.977951553033e+02	1.875617282759e+02	1.589621512548e-01
2.267736835165e+09	9.187782428863e+02	1.868814096946e+02	1.621708062159e-01
2.267736835165e+09	9.402517429670e+02	1.861819138852e+02	1.653131214154e-01
2.267736835165e+09	9.622271173675e+02	1.854607582095e+02	1.684243608701e-01
2.267736835165e+09	9.847160957934e+02	1.847158505726e+02	1.717016773171e-01
2.267736835165e+09	1.007730682094e+03	1.839455029485e+02	1.754115687111e-01
2.267736835165e+09	1.031283160672e+03	1.831484262127e+02	1.797634412639e-01
2.267736835165e+09	1.055386103037e+03	1.823237236151e+02	1.848172845442e-01
2.267736835165e+09	1.080052374516e+03	1.814708953306e+02	1.904804622861e-01
2.267736835165e+09	1.105295141126e+03	1.805898308116e+02	1.965367959448e-01
2.267736835165e+09	1.131127876594e+03	1.796807778192e+02	2.026941086228e-01
2.267736835165e+09	1.157564369553e+03	1.787442896317e+02	2.086505835468e-01
2.267736835165e+09	1.184618730903e+03	1.777812261704e+02	2.141441816237e-01
2.267736835165e+09	1.212305401338e+03	1.767928674992e+02	2.189581384899e-01
2.267736835165e+09	1.240639159059e+03	1.757810824630e+02	2.229128553950e-01
2.267736835165e+09	1.269635127660e+03	1.747485421890e+02	2.258517002386e-01
2.267736835165e+09	1.299308784200e+03	1.736989672983e+02	2.276213423308e-01
2.267736835165e+09	1.329675967466e+03	1.726372268720e+02	2.280651798107e-01
2.267736835165e+09	1.360752886424e+03	1.715691532111e+02	2.270433557529e-01
2.267736835165e+09	1.392556128874e+03	1.705011900738e+02	2.244656912867e-01
2.267736835165e+09	1.425102670303e+03	1.694398815135e+02	2.203353765397e-01
2.267736835165e+09	1.458409882944e+03	1.683911958329e+02	2.148014388317e-01
2.267736835165e+09	1.492495545052e+03	1.673599330063e+02	2.081834413235e-01
2.267736835165e+09	1.527377850391e+03	1.663493765511e+02	2.009429735572e-01
2.267736835165e+09	1.563075417946e+03	1.653609732842e+02	1.936264106732e-01
2.267736835165e+09	1.599607301861e+03	1.643939855442e+02	1.867810124234e-01
2.267736835165e+09	1.636993001612e+03	1.634451349524e+02	1.808459510799e-01
2.267736835165e+09	1.675252472408e+03	1.625084080832e+02	1.760806123620e-01
2.267736835165e+09	1.714406135852e+03	1.615751426843e+02	1.725694066814e-01
2.267736835165e+09	1.754474890833e+03	1.606343096598e+02	1.702562433826e-01
2.267736835165e+09	1.795480124688e+03	1.596730064940e+02	1.690009470223e-01
2.267736835165e+09	1.837443724611e+03	1.586771876169e+02	1.686567699938e-01
2.267736835165e+09	1.880388089341e+03	1.576324507611e+02	1.691216783388e-01
2.267736835165e+09	1.924336141116e+03	1.565247967030e+02	1.703362384322e-01
2.267736835165e+09	1.969311337907e+03	1.553415798487e+02	1.722651130293e-01
2.267736835165e+09	2.015337685942e+03	1.540727393558e+02	1.748692758939e-01
2.267736835165e+09	2.062439752514e+03	1.527122658247e+02	1.780703113923e-01
2.267736835165e+09	2.110642679102e+03	1.512591358290e+02	1.817331674252e-01
2.267736835165e+09	2.159972194783e+03	1.497172812249e+02	1.856819681356e-01
2.267736835165e+09	2.210454629971e+03	1.480951031100e+02	1.897305272566e-01
2.267736835165e+09	2.262116930469e+03	1.464045687807e+02	1.937254639803e-01
2.267736835165e+09	2.314986671851e+03	1.446598743699e+02	1.975990471049e-01
2.267736835165e+09	2.369092074183e+03	1.428762653052e+02	2.013901718983e-01
2.267736835165e+09	2.424462017082e+03	1.410692741675e+02	2.052116059374e-01
2.267736835165e+09	2.481126055138e+03	1.392538320921e+02	2.091904886894e-01
2.267736835165e+09	2.539114433680e+03	1.374430968216e+02	2.133837862397e-01
2.267736835165e+09	2.598458104929e+03	1.356470477417e+02	2.176746922210e-01
2.267736835165e+09	2.659188744513e+03	1.338716063149e+02	2.217316896693e-01
2.267736835165e+09	2.721338768375e+03	1.321186476755e+02	2.250699564670e-01
2.267736835165e+09	2.784941350081e+03	1.303864081469e+02	2.271626101386e-01
2.267736835165e+09	2.850030438518e+03	1.286702555281e+02	2.275987229225e-01
2.267736835165e+09	2.916640776024e+03	1.269638306775e+02	2.262777772253e-01
2.267736835165e+09	2.984807916924e+03	1.252600401827e+02	2.235008686839e-01
2.267736835165e+09	3.054568246515e+03	1.235517172036e+02	2.198967925927e-01
2.267736835165e+09	3.125959000482e+03	1.218324171345e+02	2.162733071541e-01
2.267736835165e+09	3.199018284775e+03	1.200974789216e+02	2.133995339786e-01
2.267736835165e+09	3.273785095949e+03	1.183452794119e+02	2.117326922317e-01
2.267736835165e+09	3.350299341977e+03	1.165778467281e+02	2.112742997591e-01
2.267736835165e+09	3.428601863557e+03	1.148004865935e+02	2.116292427431e-01
2.267736835165e+09	3.508734455903e+03	1.130209325310e+02	2.121454059628e-01
2.267736835165e+09	3.590739891061e+03	1.112480335863e+02	2.121232630441e-01
2.267736835165e+09	3.674661940737e+03	1.094900404439e+02	2.110827003574e-01
2.267736835165e+09	3.760545399658e+03	1.077535175554e+02	2.089100336654e-01
2.267736835165e+09	3.848436109487e+03	1.060432301800e+02	2.058226731636e-01
2.267736835165e+09	3.938380983288e+03	1.043622858167e+02	2.022695218069e-01
2.267736835165e+09	4.030428030568e+03	1.027124333676e+02	1.987787609884e-01
2.267736835165e+09	4.124626382901e+03	1.010945064789e+02	1.957627375368e-01
2.267736835165e+09	4.221026320157e+03	9.950870213384e+01	1.934088842426e-01
2.267736835165e+09	4.319679297334e+03	9.795460987578e+01	1.916970865861e-01
2.267736835165e+09	4.420637972029e+03	9.643122630937e+01	1.904576249427e-01
2.267736835165e+09	4.523956232538e+03	9.493700069365e+01	1.894608348796e-01
2.267736835165e+09	4.629689226627e+03	9.346991092408e+01	1.885319590400e-01
2.267736835165e+09	4.737893390963e+03	9.202752188031e+01	1.876124529160e-01
2.267736835165e+09	4.848626481239e+03	9.060701657884e+01	1.867457895219e-01
2.267736835165e+09	4.961947603003e+03	8.920524023485e+01	1.860392873358e-01
2.267736835165e+09	5.077917243205e+03	8.781876754509e+01	1.856069346335e-01
2.267736835165e+09	5.196597302486e+03	8.644399284663e+01	1.854979791224e-01
2.267736835165e+09	5.318051128214e+03	8.507721612205e+01	1.856610403225e-01
2.267736835165e+09	5.442343548300e+03	8.371472067003e+01	1.859562971289e-01
2.267736835165e+09	5.569540905800e+03	8.235286512030e+01	1.861845416700e-01
2.267736835165e+09	5.699711094326e+03	8.098819556475e+01	1.861308823549e-01
2.267736835165e+09	5.832923594286e+03	7.961757202646e+01	1.856198203792e-01
2.267736835165e+09	5.969249509971e+03	7.823826279385e+01	1.845472287816e-01
2.267736835165e+09	6.108761607505e+03	7.684799472163e+01	1.828820444990e-01
2.267736835165e+09	6.251534353690e+03	7.544498455099e+01	1.806596958801e-01
2.267736835165e+09	6.397643955748e+03	7.402794972776e+01	1.779692750918e-01
2.267736835165e+09	6.547168402005e+03	7.259609774728e+01	1.749350003844e-01
2.267736835165e+09	6.700187503510e+03	7.114911940261e+01	1.717020818898e-01
2.267736835165e+09	6.856782936642e+03	6.968718507045e+01	1.684280577711e-01
2.267736835165e+09	7.017038286704e+03	6.821091732690e+01	1.652718115618e-01
2.267736835165e+09	7.181039092537e+03	6.672132921271e+01	1.623785162499e-01
2.267736835165e+09	7.348872892180e+03	6.521973422589e+01	1.598622615048e-01
2.267736835165e+09	7.520629269592e+03	6.370769832989e+01	1.577992224057e-01
2.267736835165e+09	7.696399902471e+03	6.218704147804e+01	1.562337185464e-01
2.267736835165e+09	7.876278611187e+03	6.065984012711e+01	1.551901875869e-01
2.267736835165e+09	8.060361408861e+03	5.912842274407e+01	1.546912254912e-01
2.267736835165e+09	8.248746552615e+03	5.759535673849e+01	1.547789949073e-01
2.267736835165e+09	8.441534596013e+03	5.606342673844e+01	1.555207178542e-01
2.267736835165e+09	8.638828442740e+03	5.453560186326e+01	1.569954846413e-01
2.267736835165e+09	8.840733401525e+03	5.301498766028e+01	1.592729784610e-01
2.267736835165e+09	9.047357242349e+03	5.150475904279e+01	1.623841313763e-01
2.267736835165e+09	9.258810253974e+03	5.000807737832e+01	1.662879508609e-01
2.267736835165e+09	9.475205302807e+03	4.852802220582e+01	1.708616787619e-01
2.267736835165e+09	9.696657893146e+03	4.706753905128e+01	1.759177285592e-01
2.267736835165e+09	9.923286228833e+03	4.562938329612e+01	1.812333905898e-01
2.267736835165e+09	1.015521127635e+04	4.421605741367e+01	1.865939368562e-01
2.267736835165e+09	1.039255682937e+04	4.282975063940e+01	1.918437076670e-01
2.267736835165e+09	1.063544957486e+04	4.147232440150e+01	1.969089981900e-01
2.267736835165e+09	1.088401916069e+04	4.014535109722e+01	2.017900821496e-01
2.267736835165e+09	1.113839826483e+04	3.885019019048e+01	2.065422390880e-01
